gender,race_ethnicity,first_gen,international_student,financial_aid_status,engagement_variance,sleep_schedule_drift,social_activity_decline,academic_trend,missed_class_streak,financial_stress_flag,help_seeking_flag,self_report_score,support_recommended
male,hispanic_latino,0,0,none,0.1892,0.1067,-0.176,0.322,0,0,0,80.81,0
male,prefer_not_to_say,0,1,none,0.4819,0.5685,-0.0365,0.1997,0,0,0,42.99,0
male,native_american,0,0,both,0.4512,0.1957,-0.6032,0.0513,3,1,0,68.12,1
male,black,0,0,none,0.0824,0.7315,-0.181,0.256,2,0,0,38.19,0
female,black,0,0,pell_grant,0.2425,0.2315,-0.493,0.1194,1,1,0,41.76,0
male,asian,0,0,pell_grant,0.4167,0.3299,-0.1208,0.0675,1,0,0,72.2,0
male,hispanic_latino,1,0,none,0.5825,0.2175,-0.3232,-0.2464,3,0,1,100.0,0
female,white,0,0,loans_only,0.3966,0.3534,-0.339,0.2943,0,0,0,58.71,0
female,hispanic_latino,0,0,loans_only,0.2948,0.4603,-0.1438,0.1637,4,1,0,59.42,0
female,white,0,0,both,0.235,0.1498,-0.4562,0.319,1,0,0,64.24,0
male,asian,1,0,none,0.567,0.3582,-0.2535,0.1042,2,0,0,45.21,0
male,white,0,0,loans_only,0.333,0.2657,0.0,0.2332,1,0,1,86.87,0
male,white,0,0,pell_grant,0.5221,0.4061,-0.0694,0.3263,3,0,0,63.5,0
female,asian,1,1,pell_grant,0.1974,0.2906,-0.4321,-0.1453,1,0,0,67.55,0
female,white,0,0,loans_only,0.3802,0.4136,-0.4056,0.2279,3,1,0,61.61,1
female,native_american,1,0,both,0.2044,0.1589,-0.2528,-0.2983,4,0,0,54.43,0
female,other,1,0,both,0.3149,0.2408,-0.1199,-0.0267,4,1,0,63.06,1
male,hispanic_latino,0,0,none,0.3662,0.2267,-0.3375,-0.3249,1,0,0,79.88,0
male,black,0,0,none,0.5595,0.3391,0.0,0.2849,1,0,0,52.08,0
male,white,0,0,loans_only,0.3455,0.4665,-0.2356,0.127,1,0,0,74.19,0
male,white,1,0,both,0.1652,0.2927,-0.2824,-0.2537,2,1,0,73.02,0
non_binary,asian,1,0,none,0.3385,0.1941,-0.3144,-0.0538,3,0,0,72.13,0
female,white,0,0,loans_only,0.3373,0.1846,-0.4286,0.0417,2,0,1,83.6,0
female,white,0,0,none,0.2775,0.1969,0.0,0.0273,2,0,1,61.57,0
female,white,0,0,none,0.3118,0.153,-0.0055,-0.3451,0,0,0,63.56,0
female,hispanic_latino,0,0,pell_grant,0.2128,0.1318,-0.0055,0.2075,1,0,0,64.76,0
female,black,0,0,pell_grant,0.5399,0.1386,-0.2879,-0.278,1,1,0,70.43,0
female,white,1,0,both,0.3057,0.5792,0.0,0.2797,0,0,0,65.78,0
male,white,0,0,loans_only,0.2108,0.4488,-0.2067,0.0564,0,0,0,63.87,0
female,black,0,0,pell_grant,0.5863,0.1891,-0.3854,-0.1253,3,0,0,68.05,0
male,white,0,0,both,0.4709,0.1873,0.0,-0.5067,4,1,0,44.34,0
male,white,1,0,none,0.3055,0.6745,-0.0261,-0.1701,0,0,0,52.63,0
male,white,0,1,pell_grant,0.5159,0.2897,-0.2037,0.0102,1,1,0,46.06,0
male,black,1,1,none,0.2449,0.4181,-0.2308,-0.0897,3,1,0,71.75,0
female,white,1,0,none,0.3306,0.189,-0.0603,-0.0361,1,0,0,75.62,0
male,white,1,0,none,0.459,0.5344,-0.3624,-0.0197,4,0,0,66.5,0
female,hispanic_latino,0,0,loans_only,0.4248,0.4362,-0.3186,0.2779,2,0,0,72.52,0
male,white,0,0,both,0.294,0.3421,-0.2284,0.2269,2,0,0,65.67,0
female,other,0,0,none,0.3734,0.2325,-0.1729,0.2493,3,1,0,41.56,0
female,asian,0,0,pell_grant,0.2698,0.0825,-0.248,0.6255,2,0,0,85.76,0
male,hispanic_latino,1,0,both,0.1761,0.489,-0.3563,-0.2798,2,0,0,68.64,0
male,white,0,0,loans_only,0.3243,0.4073,-0.3422,-0.2426,3,0,0,74.06,1
female,white,0,0,none,0.6277,0.5899,-0.0851,-0.0474,1,0,0,82.33,0
male,hispanic_latino,1,1,loans_only,0.2968,0.3124,-0.2711,0.1998,1,1,0,73.44,0
female,white,1,0,none,0.6111,0.0951,-0.0808,-0.2255,1,0,0,57.26,0
male,hispanic_latino,1,0,loans_only,0.2919,0.089,0.0,0.1568,5,0,0,67.39,0
female,white,1,0,both,0.3372,0.3468,0.0,0.2199,2,0,0,74.81,0
female,black,0,0,both,0.3794,0.324,-0.0494,-0.0314,1,0,0,60.8,0
female,white,0,0,pell_grant,0.5989,0.3168,-0.1243,-0.2147,1,1,0,52.68,1
female,hispanic_latino,0,0,loans_only,0.3779,0.4259,0.0,-0.4141,1,0,0,66.67,0
female,white,0,0,loans_only,0.6266,0.3222,-0.0772,0.3399,1,0,0,73.47,0
female,white,0,0,none,0.477,0.265,-0.0663,0.2132,0,0,0,89.3,0
female,white,0,0,none,0.5475,0.1146,-0.269,0.4566,3,0,0,67.04,0
female,white,0,1,pell_grant,0.1758,0.3961,-0.3088,0.7639,1,0,0,42.91,0
female,prefer_not_to_say,1,0,none,0.2104,0.206,0.0,-0.5495,5,0,0,67.48,1
female,white,0,0,loans_only,0.4245,0.2298,-0.5734,0.318,1,1,0,76.07,0
male,white,1,0,pell_grant,0.3193,0.2669,-0.1431,-0.1189,1,0,1,79.94,0
male,hispanic_latino,0,0,pell_grant,0.2246,0.5764,-0.0352,0.1582,4,0,0,68.23,0
female,white,1,0,loans_only,0.2994,0.425,-0.0719,0.0265,3,1,0,60.97,0
male,asian,0,0,none,0.2067,0.2757,-0.167,-0.0,3,0,0,67.29,0
female,white,0,0,none,0.5653,0.0729,0.0,0.0156,0,0,0,69.37,0
female,asian,0,0,both,0.376,0.297,-0.2327,0.402,1,0,0,67.09,0
male,hispanic_latino,1,0,none,0.2275,0.34,-0.0329,0.8242,2,0,0,86.66,0
male,white,0,0,both,0.503,0.3948,-0.2717,-0.1606,0,0,0,54.3,1
male,white,0,0,none,0.4531,0.4798,-0.14,0.1061,0,0,1,67.06,0
female,white,1,0,loans_only,0.1516,0.2334,-0.1918,0.0007,1,1,0,81.5,0
male,hispanic_latino,1,0,loans_only,0.6448,0.3081,0.0,-0.0158,3,0,0,57.22,0
female,white,1,0,pell_grant,0.3972,0.3647,0.0,-0.0738,3,0,0,70.41,0
female,hispanic_latino,1,0,none,0.399,0.2328,-0.0487,0.0939,4,1,0,43.27,0
female,black,0,0,both,0.1825,0.1919,0.0,0.2921,3,1,0,52.99,0
prefer_not_to_say,hispanic_latino,1,0,pell_grant,0.1895,0.3822,0.0,-0.1811,2,0,0,70.99,0
female,hispanic_latino,0,0,loans_only,0.4528,0.5028,0.0,-0.0113,3,0,0,54.24,0
male,asian,1,0,loans_only,0.2911,0.4834,-0.1726,0.0139,3,0,0,70.08,0
male,white,0,0,none,0.4964,0.3514,-0.4411,-0.0796,3,0,0,64.35,1
male,white,1,0,loans_only,0.2875,0.2763,-0.3298,-0.1084,3,0,0,29.49,0
male,white,0,0,loans_only,0.4718,0.4835,-0.1181,-0.2004,5,1,0,27.99,1
male,white,0,0,loans_only,0.2688,0.132,-0.2176,-0.049,5,0,0,85.85,0
female,white,1,0,both,0.3809,0.278,-0.6208,0.0703,4,1,1,84.07,1
female,white,0,0,both,0.275,0.3186,-0.1818,-0.0577,2,0,1,85.19,0
male,black,0,0,loans_only,0.4032,0.5354,0.0,-0.2088,4,0,1,69.18,0
female,white,1,0,none,0.2728,0.5884,-0.4492,0.319,0,0,0,79.13,0
female,black,1,0,none,0.4163,0.5763,-0.203,0.1432,1,0,0,59.88,0
female,white,1,0,pell_grant,0.718,0.2169,-0.3764,0.1986,2,1,0,55.33,1
female,white,0,0,both,0.267,0.4376,0.0,-0.1906,3,0,0,82.31,0
female,white,0,0,none,0.4862,0.2936,-0.1654,-0.0194,4,0,0,69.95,0
female,white,0,0,both,0.314,0.2005,-0.1299,-0.1736,2,0,0,70.03,0
male,white,1,0,loans_only,0.217,0.1392,-0.2498,-0.5015,3,1,0,45.71,1
female,white,0,0,none,0.3148,0.2204,-0.002,0.0366,0,0,0,82.38,0
non_binary,hispanic_latino,0,0,none,0.2719,0.2923,-0.0307,-0.0975,2,0,0,76.47,0
non_binary,white,0,0,pell_grant,0.39,0.5757,-0.328,0.1687,2,0,1,50.85,0
female,white,0,0,pell_grant,0.1108,0.2023,-0.1188,0.1536,3,0,0,72.94,0
male,white,0,0,loans_only,0.145,0.3147,-0.2086,-0.1589,0,0,0,58.42,0
male,white,0,0,pell_grant,0.4669,0.3917,-0.3013,0.1883,1,1,0,51.08,0
male,white,0,0,pell_grant,0.452,0.5643,-0.2675,0.0794,1,0,0,59.38,0
female,white,0,0,both,0.3517,0.2175,-0.2466,0.0225,1,1,1,76.51,0
female,hispanic_latino,1,0,loans_only,0.148,0.3803,-0.0585,0.1301,4,0,0,91.48,0
female,hispanic_latino,1,0,pell_grant,0.5509,0.1782,-0.0502,0.163,1,1,1,59.89,0
male,multiracial,1,0,pell_grant,0.2866,0.3482,-0.092,-0.0351,0,0,0,87.74,0
non_binary,asian,1,0,pell_grant,0.3906,0.5325,0.0,0.51,1,0,0,67.02,0
male,white,0,0,both,0.2148,0.4811,-0.0191,0.1722,0,0,0,93.17,0
male,white,1,0,none,0.2267,0.3594,-0.2176,0.0028,4,1,0,77.2,1
non_binary,asian,0,0,loans_only,0.4998,0.1478,-0.1643,0.3659,1,0,0,65.93,0
male,white,0,0,none,0.3937,0.3562,-0.0079,0.145,3,1,0,60.93,0
female,white,0,0,pell_grant,0.4034,0.6464,-0.2888,-0.1032,2,0,0,62.02,0
male,hispanic_latino,1,0,pell_grant,0.3366,0.1703,-0.559,-0.2642,0,0,0,69.99,1
female,hispanic_latino,0,0,both,0.2399,0.2197,0.0,-0.0367,2,0,0,68.06,0
female,white,0,0,pell_grant,0.4013,0.3315,-0.1367,0.5276,1,1,0,60.39,0
female,white,0,0,pell_grant,0.4032,0.3063,-0.3161,-0.3534,4,1,0,71.42,1
male,white,1,0,none,0.3383,0.4046,-0.2499,-0.0052,3,0,0,62.12,0
female,white,0,0,pell_grant,0.2323,0.3038,-0.1583,0.3336,4,1,0,63.84,0
female,white,0,0,loans_only,0.3535,0.572,-0.0657,-0.3431,0,0,1,68.26,0
female,hispanic_latino,0,0,loans_only,0.2103,0.249,-0.9679,-0.296,3,0,0,67.93,1
female,white,0,0,both,0.3794,0.2571,-0.009,-0.0249,4,1,0,58.9,0
female,white,1,0,pell_grant,0.309,0.3261,-0.2714,0.2205,0,0,0,57.25,0
male,white,0,0,pell_grant,0.6268,0.1306,-0.2468,0.0022,3,0,0,67.4,0
male,other,0,0,both,0.2518,0.2507,-0.5772,-0.0348,2,0,0,83.62,1
female,white,1,0,loans_only,0.1647,0.3548,-0.7685,0.0797,3,0,0,79.82,0
female,white,1,0,none,0.322,0.3123,-0.3363,-0.069,5,0,0,46.57,0
female,hispanic_latino,1,0,pell_grant,0.454,0.3587,-0.1422,0.072,3,0,1,56.46,0
female,white,0,0,pell_grant,0.5539,0.2709,0.0,0.0253,1,0,0,44.44,0
female,white,0,0,pell_grant,0.6611,0.4677,-0.2594,-0.193,2,1,0,41.72,1
male,white,1,0,both,0.3836,0.2966,0.0,0.0096,2,1,0,71.13,0
male,pacific_islander,0,0,both,0.4984,0.3987,-0.3588,-0.1534,3,1,0,72.81,1
female,hispanic_latino,0,0,none,0.2386,0.2069,0.0,-0.2452,2,0,0,87.92,0
female,hispanic_latino,1,0,loans_only,0.4972,0.2195,-0.1513,0.2937,2,0,0,61.93,0
female,asian,0,0,loans_only,0.2218,0.3457,0.0,0.2825,0,0,0,77.98,0
female,hispanic_latino,1,0,both,0.3666,0.2074,-0.3515,0.223,5,1,0,57.96,1
male,white,1,0,none,0.6088,0.0954,-0.0185,0.2172,4,0,0,57.46,0
male,white,0,0,none,0.4687,0.4413,-0.17,0.2818,0,0,0,49.27,0
male,white,1,0,pell_grant,0.3057,0.3829,-0.2924,0.3359,0,0,0,71.39,0
male,white,1,0,both,0.6979,0.1233,-0.1648,0.0134,3,0,1,45.18,0
male,black,1,1,none,0.3776,0.4417,-0.1847,-0.3665,2,0,0,59.02,0
male,white,0,0,none,0.331,0.3899,0.0,0.0704,2,0,0,61.63,0
female,white,0,0,pell_grant,0.6636,0.2932,-0.0749,0.1882,4,0,0,74.7,0
female,white,0,0,both,0.5169,0.075,0.0,0.1724,3,0,0,65.54,0
female,white,1,0,loans_only,0.6601,0.278,0.0,0.028,1,0,0,63.19,0
female,prefer_not_to_say,0,0,pell_grant,0.4155,0.6681,0.0,0.272,4,1,0,74.39,1
female,white,0,0,loans_only,0.1491,0.4278,-0.173,0.2398,4,0,0,49.26,0
female,white,0,0,pell_grant,0.5991,0.2689,-0.3756,-0.4302,1,0,0,57.86,1
male,hispanic_latino,0,0,pell_grant,0.2997,0.2736,-0.1881,0.561,4,1,0,76.8,0
male,black,1,0,none,0.771,0.3671,-0.3868,0.1517,2,0,0,62.98,0
male,white,1,0,loans_only,0.5063,0.435,0.0,0.0593,4,0,0,45.57,0
female,white,0,0,none,0.2761,0.1134,0.0,0.5584,1,0,0,98.34,0
male,black,0,0,loans_only,0.4681,0.5802,0.0,-0.0117,1,1,1,67.47,0
female,white,1,0,loans_only,0.26,0.263,-0.3555,0.0654,0,0,0,63.74,0
female,hispanic_latino,0,0,loans_only,0.4236,0.3711,0.0,-0.1188,2,0,0,59.06,0
female,hispanic_latino,0,0,none,0.2742,0.2013,-0.187,0.211,2,0,1,74.44,0
female,black,0,0,loans_only,0.3901,0.6276,0.0,0.1939,4,1,0,58.49,0
female,asian,0,0,pell_grant,0.5525,0.6693,-0.2057,0.2093,2,1,0,61.79,1
male,multiracial,1,0,pell_grant,0.1773,0.3047,0.0,-0.6224,1,0,0,61.31,0
male,white,0,0,none,0.1895,0.3653,-0.0784,-0.1973,3,0,0,88.96,0
male,black,0,0,both,0.1301,0.3054,0.0,-0.0065,2,1,0,62.89,1
female,hispanic_latino,1,0,both,0.4278,0.2183,-0.379,-0.0627,1,1,0,59.63,1
male,white,0,0,none,0.4067,0.0951,-0.1068,-0.2404,2,0,0,59.12,0
male,multiracial,0,0,pell_grant,0.3963,0.3425,-0.3331,0.4929,2,0,0,46.64,0
female,asian,0,0,none,0.306,0.392,-0.6763,-0.2428,6,1,0,38.95,1
male,black,1,0,both,0.302,0.3998,-0.3077,0.3027,1,0,0,61.82,0
female,white,0,1,none,0.325,0.3165,-0.0586,0.3235,2,0,0,50.51,0
female,white,1,0,both,0.3528,0.5198,-0.4126,0.1792,1,0,0,33.88,0
female,multiracial,1,0,loans_only,0.2813,0.2022,-0.3686,0.0229,2,0,0,92.12,0
female,pacific_islander,0,0,loans_only,0.2453,0.4221,-0.3703,0.2144,2,1,0,85.17,0
female,white,1,0,both,0.6146,0.2179,-0.0449,-0.3481,3,1,1,68.23,1
female,white,0,0,pell_grant,0.168,0.1781,-0.1696,0.2673,1,1,0,55.08,0
female,hispanic_latino,0,0,pell_grant,0.4494,0.3391,0.0,0.1677,2,0,0,54.1,0
male,white,0,0,pell_grant,0.1416,0.6498,-0.2428,-0.4358,3,0,0,64.96,1
female,hispanic_latino,1,0,pell_grant,0.2254,0.2627,-0.0354,-0.3978,5,1,0,68.41,1
female,other,0,0,pell_grant,0.3455,0.4101,-0.1826,0.0516,0,0,0,52.14,0
female,white,1,0,both,0.3064,0.1868,-0.2614,-0.0986,1,0,0,81.0,0
male,black,1,0,none,0.1928,0.4707,-0.0993,0.2457,2,0,0,70.51,0
male,hispanic_latino,0,0,none,0.1393,0.1024,0.0,0.3403,2,0,0,64.39,0
male,white,0,0,loans_only,0.37,0.117,-0.4258,0.3399,1,1,0,54.64,0
female,white,0,0,both,0.2051,0.0811,0.0,0.212,1,0,0,54.18,0
female,hispanic_latino,0,0,pell_grant,0.3428,0.469,-0.2621,0.0512,2,0,0,74.69,0
female,black,0,0,pell_grant,0.3575,0.4923,-0.2002,-0.063,2,0,1,53.91,0
female,hispanic_latino,0,0,pell_grant,0.1627,0.2961,-0.1131,0.149,1,0,0,73.34,0
male,multiracial,0,0,pell_grant,0.3541,0.2657,0.0,0.7172,1,0,0,58.63,0
male,white,1,0,none,0.5971,0.2116,-0.1568,0.0822,1,1,0,66.55,1
female,other,1,1,none,0.6521,0.1184,-0.184,-0.0638,1,0,0,64.51,0
non_binary,hispanic_latino,0,0,loans_only,0.4155,0.4264,-0.0457,0.1347,3,0,0,65.36,0
female,white,1,0,both,0.4344,0.3539,-0.4687,-0.2193,3,1,0,67.76,1
female,white,0,0,pell_grant,0.6174,0.7309,-0.0123,-0.1708,2,0,0,55.01,0
female,white,0,0,pell_grant,0.4555,0.1693,-0.0674,0.2989,3,0,0,71.33,0
female,white,1,0,none,0.171,0.1222,-0.1861,-0.2102,2,0,1,82.29,0
male,multiracial,0,0,pell_grant,0.3607,0.1789,-0.4763,-0.2926,3,1,0,61.65,1
female,black,1,0,pell_grant,0.4799,0.6288,0.0,-0.1694,3,1,0,49.21,1
female,white,0,0,pell_grant,0.3301,0.2454,-0.5321,0.718,2,0,0,44.75,0
male,white,0,0,both,0.3408,0.5312,-0.1669,0.0269,3,0,0,68.78,0
female,white,1,0,both,0.211,0.2204,0.0,0.1243,1,0,1,65.5,0
female,asian,1,0,pell_grant,0.325,0.2046,-0.2964,-0.0772,1,0,0,65.98,0
male,black,0,0,pell_grant,0.3569,0.3202,0.0,-0.4472,1,1,0,61.13,1
female,white,0,0,both,0.3671,0.2876,-0.3555,0.356,1,0,0,57.86,0
female,white,0,0,loans_only,0.5217,0.1233,-0.1605,0.403,0,0,0,63.67,0
female,white,0,0,loans_only,0.244,0.2128,-0.0335,0.1327,3,0,0,83.8,0
female,hispanic_latino,1,0,none,0.2745,0.3794,0.0,0.5769,2,0,0,63.4,0
female,white,0,0,pell_grant,0.1823,0.3181,-0.1637,-0.3869,3,0,0,74.44,0
male,white,1,0,loans_only,0.445,0.3953,-0.4852,0.0415,2,0,0,55.71,0
male,black,1,0,loans_only,0.509,0.4478,-0.4676,-0.0801,1,0,0,69.73,0
female,white,1,0,none,0.6118,0.8074,-0.2982,0.219,2,1,0,76.4,1
male,prefer_not_to_say,1,0,loans_only,0.3091,0.1676,-0.4126,-0.034,1,0,0,76.25,0
male,black,0,0,pell_grant,0.6129,0.1308,-0.3243,-0.1682,2,1,0,61.88,1
male,white,0,0,pell_grant,0.6015,0.438,-0.1004,0.2506,0,1,0,52.65,0
male,white,1,0,both,0.4919,0.4533,-0.1961,-0.3171,5,1,0,54.97,1
male,hispanic_latino,0,0,loans_only,0.1817,0.1932,-0.1642,0.294,1,1,0,37.21,0
male,black,1,0,loans_only,0.3465,0.2884,-0.2168,-0.337,4,0,0,70.93,0
female,white,0,0,pell_grant,0.4843,0.3554,-0.4957,-0.2566,1,0,0,71.25,0
female,multiracial,0,0,loans_only,0.2807,0.0954,-0.4855,-0.0734,2,0,0,78.61,0
female,black,1,0,pell_grant,0.3418,0.4502,0.0,-0.2,2,0,1,54.7,0
female,hispanic_latino,0,0,pell_grant,0.1692,0.2656,0.0,-0.0845,0,0,1,77.64,0
male,white,0,0,none,0.4602,0.2625,-0.1973,-0.0274,3,0,1,58.63,0
female,white,0,0,pell_grant,0.684,0.2558,-0.4727,0.4706,2,1,0,59.86,0
female,white,1,0,both,0.1936,0.25,-0.3157,-0.0275,1,0,0,93.18,0
female,white,0,0,none,0.5804,0.158,-0.2123,0.3172,2,0,0,53.19,0
female,asian,0,0,pell_grant,0.5467,0.3054,-0.4784,0.3732,2,1,0,59.46,0
male,white,1,0,pell_grant,0.4303,0.4133,-0.1453,0.1257,2,0,0,55.93,0
male,white,1,0,none,0.7233,0.1335,-0.1732,0.2807,4,0,1,65.77,0
female,black,0,0,none,0.1882,0.1365,0.0,0.2671,1,0,0,80.04,0
female,hispanic_latino,0,0,none,0.3624,0.3303,-0.1943,0.0908,2,0,0,81.88,0
female,white,0,0,none,0.5531,0.4223,0.0,-0.0524,2,0,0,71.02,0
female,hispanic_latino,0,0,loans_only,0.3437,0.2571,-0.4705,0.0441,2,0,0,63.9,0
male,hispanic_latino,1,0,loans_only,0.3502,0.1392,-0.0186,-0.1073,2,1,0,63.08,0
male,white,0,0,loans_only,0.2233,0.5535,0.0,-0.0413,4,1,0,46.15,0
female,white,1,0,both,0.6921,0.2485,-0.5692,-0.1851,3,1,0,59.54,1
female,hispanic_latino,1,0,none,0.6047,0.0768,0.0,0.1146,1,0,0,66.46,0
non_binary,hispanic_latino,0,0,pell_grant,0.1349,0.2769,-0.5558,0.3599,0,0,0,64.63,0
male,white,0,0,both,0.6207,0.4917,-0.1291,-0.0147,0,1,0,55.91,1
female,white,1,0,both,0.419,0.2659,-0.1534,0.0808,1,0,0,50.03,0
female,hispanic_latino,1,0,loans_only,0.6349,0.2213,-0.3641,0.0919,1,0,0,66.03,0
female,white,0,0,loans_only,0.1644,0.2702,-0.2394,-0.0317,1,0,0,56.33,0
male,other,0,0,loans_only,0.4241,0.54,0.0,0.1876,0,0,0,55.26,0
female,white,0,0,pell_grant,0.3039,0.1121,-0.2533,-0.2283,0,0,0,80.07,0
female,black,0,0,none,0.2943,0.5239,0.0,0.1841,1,0,0,72.42,0
prefer_not_to_say,prefer_not_to_say,0,0,loans_only,0.2145,0.4005,-0.1296,-0.1126,2,0,0,84.68,0
male,white,0,0,loans_only,0.4256,0.2911,-0.0821,0.3452,2,0,0,61.85,0
female,hispanic_latino,0,0,pell_grant,0.2779,0.4198,0.0,0.2593,1,0,0,75.27,0
female,white,0,0,pell_grant,0.2378,0.5633,-0.3059,-0.0568,4,1,0,69.97,1
female,hispanic_latino,0,0,loans_only,0.2076,0.6104,-0.3738,0.0992,2,0,1,59.12,0
male,prefer_not_to_say,0,0,pell_grant,0.4634,0.2134,-0.3846,-0.0785,1,0,1,67.39,0
female,native_american,1,0,none,0.2576,0.1732,-0.2381,-0.2052,3,0,0,71.21,0
male,white,1,0,loans_only,0.2692,0.5311,-0.4379,0.2209,3,0,0,51.51,0
male,black,0,0,pell_grant,0.3938,0.1484,-0.3651,0.2599,5,1,1,50.2,0
female,black,0,0,none,0.2883,0.3728,-0.5915,0.4301,3,0,0,58.43,0
male,white,0,0,pell_grant,0.1055,0.4819,-0.1761,-0.0386,3,1,0,54.33,0
female,black,1,0,pell_grant,0.2395,0.2636,-0.0856,0.522,1,0,0,58.1,0
female,white,0,0,pell_grant,0.4702,0.3263,-0.0593,-0.0292,2,0,1,76.96,0
male,native_american,0,0,both,0.4003,0.2398,-0.1958,0.0937,4,1,0,71.77,1
female,asian,0,0,both,0.4211,0.3829,-0.0288,-0.316,3,1,0,74.88,1
female,hispanic_latino,0,0,both,0.3988,0.3402,-0.1648,0.1842,3,1,0,52.49,0
female,white,0,0,none,0.2357,0.1576,-0.2061,-0.074,0,0,0,66.46,0
female,multiracial,1,0,both,0.3968,0.6661,0.0,0.0468,2,0,0,61.27,0
female,white,0,0,both,0.6998,0.2733,-0.6287,-0.4117,4,1,0,56.58,1
male,white,0,0,pell_grant,0.3373,0.1572,-0.2842,0.2496,2,1,1,45.48,0
male,white,1,0,pell_grant,0.5245,0.3709,0.0,-0.3146,2,0,0,57.77,0
male,white,0,0,pell_grant,0.3677,0.1753,-0.2,0.3475,2,0,0,54.44,0
male,white,0,0,both,0.2024,0.2413,0.0,0.3678,0,0,0,67.47,0
female,white,0,0,pell_grant,0.2862,0.1081,-0.0709,0.0289,0,0,0,68.4,0
male,pacific_islander,0,0,pell_grant,0.4553,0.2692,-0.2143,0.0111,3,1,0,83.18,1
female,black,0,0,pell_grant,0.3291,0.1972,-0.2614,-0.0999,2,0,0,56.76,0
female,asian,1,0,pell_grant,0.3099,0.3405,-0.0634,-0.0777,0,1,1,63.87,0
male,hispanic_latino,0,0,both,0.7614,0.2044,-0.3931,-0.168,3,1,0,54.74,1
female,hispanic_latino,0,0,loans_only,0.4853,0.4998,0.0,0.2593,3,0,0,87.58,0
female,hispanic_latino,0,0,loans_only,0.8916,0.5111,-0.1599,-0.1141,4,1,1,45.54,1
female,hispanic_latino,0,0,both,0.231,0.3653,-0.5311,0.1399,1,0,1,64.71,0
female,asian,1,0,none,0.5529,0.3496,-0.1646,-0.1233,3,0,0,56.2,0
female,white,0,0,none,0.4448,0.3333,-0.2243,-0.0169,0,0,0,59.34,0
female,other,0,0,none,0.5461,0.2095,-0.1241,0.2061,1,0,0,73.01,0
male,multiracial,1,0,loans_only,0.3895,0.5027,-0.2308,0.249,3,0,0,59.25,0
female,white,1,0,none,0.3814,0.14,-0.3451,-0.1687,4,1,0,57.93,1
female,native_american,0,0,both,0.3459,0.2583,0.0,-0.3393,1,0,0,69.67,0
female,asian,0,0,pell_grant,0.4314,0.1748,-0.1388,0.0771,1,0,0,82.03,0
male,white,0,0,none,0.464,0.2899,-0.2086,0.4203,1,0,0,61.45,0
female,white,0,0,loans_only,0.4765,0.4059,-0.2175,0.1599,3,1,0,44.03,0
female,black,0,0,loans_only,0.271,0.4172,-0.274,0.3201,0,0,0,80.82,0
female,black,1,0,none,0.4731,0.3286,-0.2679,-0.2429,1,0,0,85.46,0
male,white,0,0,none,0.5559,0.45,-0.3204,-0.1724,4,0,0,59.17,1
male,white,0,0,none,0.7271,0.7527,0.0,0.3029,0,1,0,60.08,1
male,hispanic_latino,0,0,pell_grant,0.3851,0.5632,-0.1431,0.0079,2,1,0,51.88,1
male,white,0,0,none,0.684,0.4614,-0.1749,-0.2841,1,1,0,57.38,1
female,white,0,0,none,0.135,0.2418,-0.281,0.2401,0,0,0,83.37,0
female,white,1,0,pell_grant,0.4972,0.3308,-0.3587,-0.155,3,0,0,61.62,0
female,black,0,0,loans_only,0.662,0.1029,-0.3039,0.6515,1,0,0,70.91,0
female,white,0,0,pell_grant,0.2915,0.1483,-0.2138,-0.3241,1,0,0,59.85,0
female,hispanic_latino,1,0,pell_grant,0.4977,0.238,-0.173,-0.1878,2,1,0,68.52,0
female,hispanic_latino,0,0,both,0.4037,0.4304,-0.2984,0.4355,2,0,0,81.87,0
female,other,1,1,none,0.3974,0.213,-0.0785,0.2515,1,0,0,71.51,0
male,prefer_not_to_say,0,0,loans_only,0.1449,0.2302,-0.1687,0.0101,2,1,0,66.79,0
female,multiracial,1,0,pell_grant,0.2596,0.1623,-0.4189,0.0727,2,0,0,76.93,0
male,hispanic_latino,0,0,pell_grant,0.7437,0.2949,0.0,0.2735,2,0,0,76.15,0
male,white,0,0,none,0.2335,0.4666,-0.0476,-0.1257,0,0,0,65.25,0
female,white,0,0,none,0.3574,0.4414,0.0,-0.4147,2,1,0,75.41,1
female,white,0,0,pell_grant,0.2857,0.4177,-0.2517,0.0271,1,1,0,58.56,0
male,white,0,0,none,0.2745,0.2021,-0.1653,-0.0757,1,1,1,66.57,0
male,white,0,0,pell_grant,0.3895,0.241,0.0,0.3626,2,1,0,41.5,0
female,white,0,0,pell_grant,0.3194,0.3313,-0.428,-0.4957,3,1,0,41.5,1
female,white,0,0,both,0.3004,0.2937,-0.0979,0.097,1,1,0,42.25,0
male,hispanic_latino,0,0,loans_only,0.1772,0.1722,-0.1481,-0.1877,1,1,0,64.55,0
male,multiracial,0,0,both,0.3152,0.15,-0.0517,-0.0895,2,0,0,63.54,0
female,white,1,0,loans_only,0.2238,0.4432,-0.2006,0.5539,5,1,0,57.38,0
female,white,1,0,both,0.1057,0.3557,-0.2337,0.4215,3,0,0,89.34,0
male,hispanic_latino,1,0,none,0.5455,0.4235,-0.351,0.2573,1,0,0,60.52,0
female,white,0,0,loans_only,0.4319,0.1479,0.0,0.2027,3,0,0,66.2,0
